crashid,date,hour,day,city_section,highwayid,compass,milepost,lat,lon,road_type,road_char,street_name,isect_num,isect_name,lane_quantity,vehicle_id,partic_type,age,gender,vehicle_type,striking_vehicle,collision_type,crash_severity,injury_severity,vehicle_movement,vehicle_direction,weather,road_cond,light_cond,speeding,alcohol,drug
1669966,2016-06-01,8:00:00,WEDNESDAY,Portland N,1,S,304.19,45.5592,-122.678672,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3152814,DRVR,38,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1669966,2016-06-01,8:00:00,WEDNESDAY,Portland N,1,S,304.19,45.5592,-122.678672,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3152815,DRVR,35,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,S,CLR,DRY,DAY,0,0,0
1669970,2016-06-01,14:00:00,WEDNESDAY,Portland N,1,CN,305.44,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,NB EX LOMBARD EB C1,,3152820,DRVR,60,2,PSNGR CAR,1,TURN,INJ,NONE,TURN-R,E,CLR,DRY,DAY,0,0,0
1669970,2016-06-01,14:00:00,WEDNESDAY,Portland N,1,CN,305.44,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,NB EX LOMBARD EB C1,,,BIKE,15,1,,0,TURN,INJ,INJC,,,CLR,DRY,DAY,0,0,0
1669381,2016-06-03,13:00:00,FRIDAY,Portland N,2,N,305.43,45.576817,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,NB EX LOMBARD WB C2,5,3151701,DRVR,22,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1669381,2016-06-03,13:00:00,FRIDAY,Portland N,2,N,305.43,45.576817,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,NB EX LOMBARD WB C2,5,3151702,DRVR,54,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1669381,2016-06-03,13:00:00,FRIDAY,Portland N,2,N,305.43,45.576817,-122.678503,MN,STRGHT,PACIFIC HY I-5,9416,NB EX LOMBARD WB C2,5,3151702,PSNG,52,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1669346,2016-06-03,14:00:00,FRIDAY,Portland N,1,SE,302.56,45.538,-122.669408,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3151633,DRVR,23,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,SE,CLR,DRY,DAY,0,0,0
1669346,2016-06-03,14:00:00,FRIDAY,Portland N,1,SE,302.56,45.538,-122.669408,MN,STRGHT,PACIFIC HY I-5,9432,SB EX VANCOUVER C3,6,3151634,DRVR,41,1,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,SE,CLR,DRY,DAY,0,0,0
1669460,2016-06-04,10:00:00,SATURDAY,Portland N,1,N,303.86,45.554317,-122.678736,MN,STRGHT,PACIFIC HY I-5,9429,SB EF GOING ST C4,6,3151859,DRVR,26,2,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1669460,2016-06-04,10:00:00,SATURDAY,Portland N,1,N,303.86,45.554317,-122.678736,MN,STRGHT,PACIFIC HY I-5,9429,SB EF GOING ST C4,6,3151860,DRVR,19,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1669460,2016-06-04,10:00:00,SATURDAY,Portland N,1,N,303.86,45.554317,-122.678736,MN,STRGHT,PACIFIC HY I-5,9429,SB EF GOING ST C4,6,3151861,DRVR,44,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1669460,2016-06-04,10:00:00,SATURDAY,Portland N,1,N,303.86,45.554317,-122.678736,MN,STRGHT,PACIFIC HY I-5,9429,SB EF GOING ST C4,6,3151861,PSNG,37,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,S,CLR,DRY,DAY,0,0,0
1669460,2016-06-04,10:00:00,SATURDAY,Portland N,1,N,303.86,45.554317,-122.678736,MN,STRGHT,PACIFIC HY I-5,9429,SB EF GOING ST C4,6,3151861,PSNG,15,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1669460,2016-06-04,10:00:00,SATURDAY,Portland N,1,N,303.86,45.554317,-122.678736,MN,STRGHT,PACIFIC HY I-5,9429,SB EF GOING ST C4,6,3151861,PSNG,16,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1669460,2016-06-04,10:00:00,SATURDAY,Portland N,1,N,303.86,45.554317,-122.678736,MN,STRGHT,PACIFIC HY I-5,9429,SB EF GOING ST C4,6,3151862,DRVR,76,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,S,CLR,DRY,DAY,0,0,0
1669718,2016-06-06,15:00:00,MONDAY,Portland N,1,N,304.56,45.564667,-122.678717,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3152341,DRVR,0,9,SEMI TOW,1,SS-O,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1669718,2016-06-06,15:00:00,MONDAY,Portland N,1,N,304.56,45.564667,-122.678717,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3152342,DRVR,67,2,PSNGR CAR,0,SS-O,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1669786,2016-06-07,11:00:00,TUESDAY,Portland N,1,N,304.2,45.55935,-122.678672,MN,STRGHT,PACIFIC HY I-5,9425,SB EF MINNESOTA C3,6,3152476,DRVR,18,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1669786,2016-06-07,11:00:00,TUESDAY,Portland N,1,N,304.2,45.55935,-122.678672,MN,STRGHT,PACIFIC HY I-5,9425,SB EF MINNESOTA C3,6,3152477,DRVR,32,1,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1670062,2016-06-07,13:00:00,TUESDAY,Portland N,1,S,305.1,45.572211,-122.678744,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,4,3152986,DRVR,0,9,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1670062,2016-06-07,13:00:00,TUESDAY,Portland N,1,S,305.1,45.572211,-122.678744,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,4,3152987,DRVR,43,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1680759,2016-06-08,9:00:00,WEDNESDAY,Portland N,1,N,307,45.599164,-122.684297,MN,STRGHT,PACIFIC HY I-5,609,N DENVER AVE,8,3173493,DRVR,35,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1680759,2016-06-08,9:00:00,WEDNESDAY,Portland N,1,N,307,45.599164,-122.684297,MN,STRGHT,PACIFIC HY I-5,609,N DENVER AVE,8,3173494,DRVR,45,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1670517,2016-06-10,13:00:00,FRIDAY,Portland N,2,S,306.34,45.590058,-122.681803,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3153835,DRVR,19,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,RAIN,WET,DAY,0,0,0
1670517,2016-06-10,13:00:00,FRIDAY,Portland N,2,S,306.34,45.590058,-122.681803,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3153836,DRVR,44,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,N,RAIN,WET,DAY,0,0,0
1670601,2016-06-11,2:00:00,SATURDAY,Portland N,2,N,303.82,45.553706,-122.678511,MN,STRGHT,PACIFIC HY I-5,9428,NB EX MISSOURI C1,8,3153992,DRVR,24,1,PSNGR CAR,1,FIX,INJ,INJC,STRGHT,N,CLD,DRY,DLIT,0,1,0
1671150,2016-06-11,15:00:00,SATURDAY,Portland NE,1,S,301.99,45.530378,-122.66535,MN,STRGHT,PACIFIC HY I-5,9435,SB EF WILLIAMS C5,6,3155055,DRVR,61,1,PSNGR CAR,1,SS-O,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1671150,2016-06-11,15:00:00,SATURDAY,Portland NE,1,S,301.99,45.530378,-122.66535,MN,STRGHT,PACIFIC HY I-5,9435,SB EF WILLIAMS C5,6,3155056,DRVR,27,2,PSNGR CAR,0,SS-O,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1671746,2016-06-11,23:00:00,SATURDAY,Portland N,1,SW,305.44,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,NB EX LOMBARD EB C1,,3156137,DRVR,0,2,UNKNOWN,1,REAR,INJ,NONE,STRGHT,NE,CLR,DRY,DLIT,0,0,0
1671746,2016-06-11,23:00:00,SATURDAY,Portland N,1,SW,305.44,45.577225,-122.6775,CN,INTER,N LOMBARD ST,9418,NB EX LOMBARD EB C1,,3156138,DRVR,24,1,PSNGR CAR,0,REAR,INJ,INJA,STOP,NE,CLR,DRY,DLIT,0,0,0
1679432,2016-06-12,16:00:00,SUNDAY,Portland Bridges,1,SW,300.49,45.509092,-122.667256,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3170890,DRVR,0,9,UNKNOWN,1,SS-O,INJ,NONE,STRGHT,NE,CLR,DRY,DAY,0,0,0
1679432,2016-06-12,16:00:00,SUNDAY,Portland Bridges,1,SW,300.49,45.509092,-122.667256,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3170891,DRVR,36,1,PSNGR CAR,0,SS-O,INJ,INJC,STRGHT,NE,CLR,DRY,DAY,0,0,0
1679432,2016-06-12,16:00:00,SUNDAY,Portland Bridges,1,SW,300.49,45.509092,-122.667256,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3170891,PSNG,41,2,PSNGR CAR,0,SS-O,INJ,INJC,STRGHT,NE,CLR,DRY,DAY,0,0,0
1679432,2016-06-12,16:00:00,SUNDAY,Portland Bridges,1,SW,300.49,45.509092,-122.667256,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,3,3170892,DRVR,66,2,PSNGR CAR,0,SS-O,INJ,NONE,STRGHT,NE,CLR,DRY,DAY,0,0,0
1670756,2016-06-12,18:00:00,SUNDAY,Portland NE,1,N,301.95,45.529536,-122.665364,MN,STRGHT,PACIFIC HY I-5,9436,SB EX BANFIELD FY,6,3154301,DRVR,57,2,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1670756,2016-06-12,18:00:00,SUNDAY,Portland NE,1,N,301.95,45.529536,-122.665364,MN,STRGHT,PACIFIC HY I-5,9436,SB EX BANFIELD FY,6,3154302,DRVR,47,2,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1671003,2016-06-13,9:00:00,MONDAY,Portland N,1,N,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3154785,DRVR,22,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1671003,2016-06-13,9:00:00,MONDAY,Portland N,1,N,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3154786,DRVR,57,1,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1671003,2016-06-13,9:00:00,MONDAY,Portland N,1,N,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3154786,PSNG,84,2,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1670937,2016-06-13,17:00:00,MONDAY,Portland N,1,S,304.93,45.569878,-122.6787,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,6,3154648,DRVR,56,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,0,0
1670937,2016-06-13,17:00:00,MONDAY,Portland N,1,S,304.93,45.569878,-122.6787,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,6,3154649,DRVR,58,2,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1670937,2016-06-13,17:00:00,MONDAY,Portland N,1,S,304.93,45.569878,-122.6787,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,6,3154650,DRVR,58,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1671059,2016-06-14,15:00:00,TUESDAY,Portland N,2,N,308.2,45.615664,-122.676542,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3154892,DRVR,33,1,PSNGR CAR,1,REAR,INJ,INJC,STRGHT,N,CLR,DRY,DAY,0,0,0
1671059,2016-06-14,15:00:00,TUESDAY,Portland N,2,N,308.2,45.615664,-122.676542,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3154893,DRVR,0,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1671059,2016-06-14,15:00:00,TUESDAY,Portland N,2,N,308.2,45.615664,-122.676542,MN,BRIDGE,PACIFIC HY I-5,9457,NB EF JANTZN BCH C2,6,3154894,DRVR,35,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1666967,2016-06-14,22:00:00,TUESDAY,Portland N,1,N,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3147166,DRVR,51,1,PSNGR CAR,1,REAR,INJ,INJB,STRGHT,S,RAIN,WET,DLIT,0,0,0
1666967,2016-06-14,22:00:00,TUESDAY,Portland N,1,N,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3147167,DRVR,34,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,S,RAIN,WET,DLIT,0,0,0
1666967,2016-06-14,22:00:00,TUESDAY,Portland N,1,N,304.5,45.5638,-122.678706,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3147168,DRVR,58,1,OTH BUS,0,REAR,INJ,NONE,STRGHT,S,RAIN,WET,DLIT,0,0,0
1671062,2016-06-14,23:00:00,TUESDAY,Portland N,1,S,305.05,45.571525,-122.678731,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,6,3154897,DRVR,25,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DLIT,0,0,0
1671062,2016-06-14,23:00:00,TUESDAY,Portland N,1,S,305.05,45.571525,-122.678731,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,6,3154898,DRVR,48,1,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DLIT,0,0,0
1671062,2016-06-14,23:00:00,TUESDAY,Portland N,1,S,305.05,45.571525,-122.678731,MN,STRGHT,PACIFIC HY I-5,9420,SB EX PTLD BLVD C3,6,3154899,DRVR,0,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DLIT,0,0,0
1671256,2016-06-16,14:00:00,THURSDAY,Portland N,2,S,305.2,45.573486,-122.678561,MN,STRGHT,PACIFIC HY I-5,9418,NB EX LOMBARD EB C1,8,3155243,DRVR,24,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1671256,2016-06-16,14:00:00,THURSDAY,Portland N,2,S,305.2,45.573486,-122.678561,MN,STRGHT,PACIFIC HY I-5,9418,NB EX LOMBARD EB C1,8,3155244,DRVR,77,1,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1671256,2016-06-16,14:00:00,THURSDAY,Portland N,2,S,305.2,45.573486,-122.678561,MN,STRGHT,PACIFIC HY I-5,9418,NB EX LOMBARD EB C1,8,3155245,DRVR,72,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1671390,2016-06-16,16:00:00,THURSDAY,Portland SE,1,S,301.1,45.517806,-122.665378,CN,STRGHT,NB EF MORRISN BR C3,9503,EB EF MORRISN BR C5,1,3155481,DRVR,55,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1671390,2016-06-16,16:00:00,THURSDAY,Portland SE,1,S,301.1,45.517806,-122.665378,CN,STRGHT,NB EF MORRISN BR C3,9503,EB EF MORRISN BR C5,1,3155482,DRVR,36,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1671331,2016-06-16,19:00:00,THURSDAY,Portland N,1,S,303.85,45.554856,-122.677447,CN,CURVE,NB EF GOING ST C2,322,PACIFIC HY I-5,2,3155382,DRVR,86,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NW,CLR,DRY,DAY,0,0,0
1671331,2016-06-16,19:00:00,THURSDAY,Portland N,1,S,303.85,45.554856,-122.677447,CN,CURVE,NB EF GOING ST C2,322,PACIFIC HY I-5,2,3155383,DRVR,67,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,NW,CLR,DRY,DAY,0,0,0
1670318,2016-06-19,16:00:00,SUNDAY,Portland N,2,SE,302.72,45.539236,-122.670233,MN,STRGHT,PACIFIC HY I-5,9442,NB EX FREMONT BR C1,4,3153462,DRVR,21,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,NW,CLR,DRY,DAY,0,0,0
1670318,2016-06-19,16:00:00,SUNDAY,Portland N,2,SE,302.72,45.539236,-122.670233,MN,STRGHT,PACIFIC HY I-5,9442,NB EX FREMONT BR C1,4,3153463,DRVR,45,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,NW,CLR,DRY,DAY,0,0,0
1671899,2016-06-21,18:00:00,TUESDAY,Portland Bridges,2,SW,300.36,45.507864,-122.669286,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,4,3156423,DRVR,29,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,SW,CLR,DRY,DAY,0,0,0
1671899,2016-06-21,18:00:00,TUESDAY,Portland Bridges,2,SW,300.36,45.507864,-122.669286,MN,BRIDGE,MARQUAM BRIDGE,9453,NB EXTO PAC HY I-5,4,3156424,DRVR,38,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,SW,CLR,DRY,DAY,0,0,0
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,NW,303.51,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3154849,DRVR,69,1,PSNGR CAR,1,REAR,INJ,INJB,STRGHT,SE,CLR,DRY,DAY,0,0,0
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,NW,303.51,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3154850,DRVR,42,1,PSNGR CAR,0,REAR,INJ,INJB,STOP,SE,CLR,DRY,DAY,0,0,0
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,NW,303.51,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3154850,PSNG,42,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,SE,CLR,DRY,DAY,0,0,0
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,NW,303.51,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3154850,PSNG,3,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,SE,CLR,DRY,DAY,0,0,0
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,NW,303.51,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3154850,PSNG,8,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,SE,CLR,DRY,DAY,0,0,0
1671039,2016-06-24,14:00:00,FRIDAY,Portland N,1,NW,303.51,45.549361,-122.678753,MN,STRGHT,PACIFIC HY I-5,9430,SB EX FREMONT BR,8,3154851,DRVR,56,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,SE,CLR,DRY,DAY,0,0,0
1671029,2016-06-24,15:00:00,FRIDAY,Portland NE,1,N,301.72,45.525803,-122.665444,MN,STRGHT,PACIFIC HY I-5,9448,SB EX MORRISN BR C7,6,3154831,DRVR,37,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,RAIN,WET,DAY,0,0,0
1671029,2016-06-24,15:00:00,FRIDAY,Portland NE,1,N,301.72,45.525803,-122.665444,MN,STRGHT,PACIFIC HY I-5,9448,SB EX MORRISN BR C7,6,3154832,DRVR,53,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,RAIN,WET,DAY,0,0,0
1671163,2016-06-25,17:00:00,SATURDAY,Portland N,1,N,305.95,45.584489,-122.679489,MN,STRGHT,PACIFIC HY I-5,9413,SB EF COL BLVD C2,4,3155079,DRVR,42,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,UNK,UNK,DAY,0,0,0
1671163,2016-06-25,17:00:00,SATURDAY,Portland N,1,N,305.95,45.584489,-122.679489,MN,STRGHT,PACIFIC HY I-5,9413,SB EF COL BLVD C2,4,3155080,DRVR,49,1,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,UNK,UNK,DAY,0,0,0
1671163,2016-06-25,17:00:00,SATURDAY,Portland N,1,N,305.95,45.584489,-122.679489,MN,STRGHT,PACIFIC HY I-5,9413,SB EF COL BLVD C2,4,3155081,DRVR,41,1,PSNGR CAR,0,REAR,INJ,NONE,STRGHT,S,UNK,UNK,DAY,0,0,0
1671216,2016-06-25,19:00:00,SATURDAY,Portland SW,2,S,299.5,45.497408,-122.673261,MN,STRGHT,PACIFIC HY I-5,9492,NB EX MARQUAM BR,6,3155173,DRVR,64,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1671216,2016-06-25,19:00:00,SATURDAY,Portland SW,2,S,299.5,45.497408,-122.673261,MN,STRGHT,PACIFIC HY I-5,9492,NB EX MARQUAM BR,6,3155174,DRVR,22,2,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1671386,2016-06-27,14:00:00,MONDAY,Portland N,2,N,306.49,45.592189,-122.682644,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3155474,DRVR,24,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1671386,2016-06-27,14:00:00,MONDAY,Portland N,2,N,306.49,45.592189,-122.682644,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3155475,DRVR,47,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1671386,2016-06-27,14:00:00,MONDAY,Portland N,2,N,306.49,45.592189,-122.682644,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3155475,PSNG,36,2,PSNGR CAR,0,REAR,INJ,INJB,STOP,N,CLR,DRY,DAY,0,0,0
1671386,2016-06-27,14:00:00,MONDAY,Portland N,2,N,306.49,45.592189,-122.682644,MN,STRGHT,PACIFIC HY I-5,9412,NB EX VICTORY BV C1,6,3155476,DRVR,43,1,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1671393,2016-06-27,16:00:00,MONDAY,Portland N,1,S,303.01,45.543156,-122.674478,MN,BRIDGE,PACIFIC HY I-5,9455,SB EF GREELEY AV C2,6,3155486,DRVR,50,1,TRUCK,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
1671393,2016-06-27,16:00:00,MONDAY,Portland N,1,S,303.01,45.543156,-122.674478,MN,BRIDGE,PACIFIC HY I-5,9455,SB EF GREELEY AV C2,6,3155487,DRVR,43,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,S,CLR,DRY,DAY,0,0,0
1671450,2016-06-27,19:00:00,MONDAY,Portland N,1,SE,306.87,45.597231,-122.684092,CN,STRGHT,NB EF VICTORY BV C1,609,N DENVER AVE,1,3155593,DRVR,0,1,MTRCYCLE,1,SS-O,INJ,INJB,STRGHT,NW,CLR,DRY,DAY,0,0,0
1671450,2016-06-27,19:00:00,MONDAY,Portland N,1,SE,306.87,45.597231,-122.684092,CN,STRGHT,NB EF VICTORY BV C1,609,N DENVER AVE,1,3155594,DRVR,22,2,PSNGR CAR,0,SS-O,INJ,NONE,STRGHT,NW,CLR,DRY,DAY,0,0,0
1672169,2016-07-01,15:00:00,FRIDAY,Portland N,1,S,304.42,45.562622,-122.678681,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3156918,DRVR,58,1,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,1,0
1672169,2016-07-01,15:00:00,FRIDAY,Portland N,1,S,304.42,45.562622,-122.678681,MN,STRGHT,PACIFIC HY I-5,9424,SB EX MINNESOTA C2,6,3156919,DRVR,64,1,PSNGR CAR,0,REAR,INJ,INJC,STRGHT,S,CLR,DRY,DAY,0,1,0
1672309,2016-07-02,13:00:00,SATURDAY,Portland N,2,N,306.75,45.595536,-122.684083,MN,STRGHT,PACIFIC HY I-5,9901,EXTO MLK/MARINE C1,6,3157179,DRVR,34,2,PSNGR CAR,1,REAR,INJ,NONE,STRGHT,N,CLR,DRY,DAY,0,0,0
1672309,2016-07-02,13:00:00,SATURDAY,Portland N,2,N,306.75,45.595536,-122.684083,MN,STRGHT,PACIFIC HY I-5,9901,EXTO MLK/MARINE C1,6,3157180,DRVR,25,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1672309,2016-07-02,13:00:00,SATURDAY,Portland N,2,N,306.75,45.595536,-122.684083,MN,STRGHT,PACIFIC HY I-5,9901,EXTO MLK/MARINE C1,6,3157181,DRVR,0,2,PSNGR CAR,0,REAR,INJ,NONE,STOP,N,CLR,DRY,DAY,0,0,0
1672309,2016-07-02,13:00:00,SATURDAY,Portland N,2,N,306.75,45.595536,-122.684083,MN,STRGHT,PACIFIC HY I-5,9901,EXTO MLK/MARINE C1,6,3157182,DRVR,31,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1672309,2016-07-02,13:00:00,SATURDAY,Portland N,2,N,306.75,45.595536,-122.684083,MN,STRGHT,PACIFIC HY I-5,9901,EXTO MLK/MARINE C1,6,3157182,PSNG,7,1,PSNGR CAR,0,REAR,INJ,INJC,STOP,N,CLR,DRY,DAY,0,0,0
1672301,2016-07-02,18:00:00,SATURDAY,Portland N,1,N,307.25,45.602969,-122.683217,MN,STRGHT,PACIFIC HY I-5,9701,SB EXTO I-5 S,6,3157162,DRVR,29,1,PSNGR CAR,1,SS-O,INJ,NONE,STRGHT,S,CLR,DRY,DAY,0,0,0
